,0
2496,472000
2497,473000
2498,474000
2499,475000
2500,476000
2501,477000
2502,478000
2503,479000
2504,480000
2505,467000
2506,468000
2507,469000
2508,470000
2509,471000
2510,472000
2511,473000
2512,474000
2513,475000
2514,476000
2515,477000
2516,478000
2517,479000
2518,480000
2519,467000
2520,468000
2521,469000
2522,470000
2523,471000
2524,472000
2525,473000
2526,474000
2527,475000
2528,476000
2529,477000
2530,478000
2531,479000
2532,480000
2533,481000
2534,484000
2535,485000
2536,486000
2537,487000
2538,488000
2539,467000
2540,468000
2541,469000
2542,470000
2543,471000
2544,472000
2545,473000
2546,474000
2547,475000
2548,476000
2549,477000
2550,478000
2551,479000
2552,480000
2553,481000
2554,482000
2555,483000
2556,484000
2557,485000
2558,486000
2559,487000
2560,488000
2561,489000
2562,467000
2563,468000
2564,469000
2565,470000
2566,471000
2567,472000
2568,473000
2569,474000
2570,475000
2571,476000
2572,477000
2573,478000
2574,479000
2575,480000
2576,481000
2577,482000
2578,483000
2579,484000
2580,485000
2581,486000
2582,487000
2583,488000
2584,489000
2585,490000
2586,491000
2587,492000
2588,493000
2589,494000
2590,495000
2591,467000
2592,468000
2593,469000
2594,470000
2595,471000
2596,472000
2597,473000
2598,474000
2599,475000
2600,476000
2601,477000
2602,478000
2603,479000
2604,480000
2605,481000
2606,482000
2607,483000
2608,484000
2609,485000
2610,486000
2611,487000
2612,488000
2613,489000
2614,490000
2615,491000
2616,492000
2617,493000
2618,494000
2619,495000
2620,467000
2621,468000
2622,469000
2623,470000
2624,471000
2625,472000
2626,473000
2627,474000
2628,475000
2629,476000
2630,477000
2631,478000
2632,479000
2633,480000
2634,481000
2635,482000
2636,483000
2637,484000
2638,485000
2639,486000
2640,487000
2641,488000
2642,489000
2643,490000
2644,491000
2645,492000
2646,493000
2647,494000
2648,495000
2649,496000
2650,467000
2651,468000
2652,469000
2653,470000
2654,471000
2655,472000
2656,473000
2657,474000
2658,475000
2659,476000
2660,477000
2661,478000
2662,479000
2663,480000
2664,481000
2665,482000
2666,483000
2667,484000
2668,485000
2669,486000
2670,487000
2671,488000
2672,489000
2673,490000
2674,491000
2675,492000
2676,493000
2677,494000
2678,495000
2679,496000
2680,467000
2681,468000
2682,469000
2683,470000
2684,471000
2685,472000
2686,473000
2687,474000
2688,475000
2689,476000
2690,477000
2691,478000
2692,479000
2693,480000
2694,481000
2695,482000
2696,483000
2697,484000
2698,485000
2699,486000
2700,487000
2701,488000
2702,489000
2703,490000
2704,491000
2705,492000
2706,493000
2707,494000
2708,495000
2709,496000
2710,467000
2711,468000
2712,469000
2713,470000
2714,471000
2715,472000
2716,473000
2717,474000
2718,475000
2719,476000
2720,477000
2721,478000
2722,479000
2723,480000
2724,481000
2725,482000
2726,483000
2727,484000
2728,485000
2729,486000
2730,487000
2731,488000
2732,489000
2733,490000
2734,491000
2735,492000
2736,493000
2737,467000
2738,468000
2739,469000
2740,470000
2741,471000
2742,472000
2743,473000
2744,474000
2745,475000
2746,476000
2747,477000
2748,478000
2749,479000
2750,480000
2751,481000
2752,482000
2753,483000
2754,484000
2755,485000
2756,486000
2757,487000
2758,488000
2759,489000
2760,490000
2761,491000
2762,492000
2763,493000
2764,467000
2765,468000
2766,469000
2767,470000
2768,471000
2769,472000
2770,473000
2771,474000
2772,475000
2773,476000
2774,477000
2775,478000
2776,479000
2777,480000
2778,481000
2779,482000
2780,483000
2781,484000
2782,485000
2783,486000
2784,487000
2785,488000
2786,489000
2787,490000
2788,491000
2789,492000
2790,493000
2791,467000
2792,468000
2793,469000
2794,470000
2795,471000
2796,472000
2797,473000
2798,474000
2799,475000
2800,476000
2801,477000
2802,478000
2803,479000
2804,480000
2805,481000
2806,482000
2807,483000
2808,484000
2809,485000
2810,486000
2811,487000
2812,488000
2813,489000
2814,490000
2815,491000
2816,492000
2817,493000
2818,494000
2819,467000
2820,468000
2821,469000
2822,470000
2823,471000
2824,472000
2825,473000
2826,474000
2827,475000
2828,476000
2829,477000
2830,478000
2831,479000
2832,480000
2833,481000
2834,482000
2835,483000
2836,484000
2837,485000
2838,486000
2839,487000
2840,488000
2841,489000
2842,490000
2843,491000
2844,492000
2845,493000
2846,494000
2847,467000
2848,468000
2849,469000
2850,470000
2851,471000
2852,472000
2853,473000
2854,474000
2855,475000
2856,476000
2857,477000
2858,478000
2859,479000
2860,480000
2861,481000
2862,482000
2863,483000
2864,484000
2865,485000
2866,486000
2867,487000
2868,488000
2869,489000
2870,490000
2871,491000
2872,492000
2873,493000
2874,494000
2875,467000
2876,468000
2877,469000
2878,470000
2879,471000
2880,472000
2881,473000
2882,474000
2883,475000
2884,476000
2885,477000
2886,478000
2887,479000
2888,480000
2889,481000
2890,482000
2891,483000
2892,484000
2893,485000
2894,486000
2895,487000
2896,488000
2897,489000
2898,490000
2899,491000
2900,492000
2901,493000
2902,494000
2903,467000
2904,468000
2905,469000
2906,470000
2907,471000
2908,472000
2909,473000
2910,474000
2911,475000
2912,476000
2913,477000
2914,478000
2915,479000
2916,480000
2917,481000
2918,482000
2919,483000
2920,484000
2921,485000
2922,486000
2923,487000
2924,488000
2925,489000
2926,490000
2927,491000
2928,492000
2929,493000
2930,494000
2931,467000
2932,468000
2933,469000
2934,470000
2935,471000
2936,472000
2937,473000
2938,474000
2939,475000
2940,476000
2941,477000
2942,478000
2943,479000
2944,480000
2945,481000
2946,482000
2947,483000
2948,484000
2949,485000
2950,486000
2951,487000
2952,488000
2953,489000
2954,490000
2955,491000
2956,492000
2957,493000
2958,494000
2959,495000
2960,496000
2961,497000
2962,505000
2963,467000
2964,468000
2965,469000
2966,470000
2967,471000
2968,472000
2969,473000
2970,474000
2971,475000
2972,476000
2973,477000
2974,478000
2975,479000
2976,480000
2977,481000
2978,482000
2979,483000
2980,484000
2981,485000
2982,486000
2983,487000
2984,488000
2985,489000
2986,490000
2987,491000
2988,492000
2989,493000
2990,494000
2991,495000
2992,496000
2993,497000
2994,498000
2995,499000
2996,500000
2997,504000
2998,505000
2999,467000
3000,468000
3001,469000
3002,470000
3003,471000
3004,472000
3005,473000
3006,474000
3007,475000
3008,476000
3009,477000
3010,478000
3011,479000
3012,480000
3013,481000
3014,482000
3015,483000
3016,484000
3017,485000
3018,486000
3019,487000
3020,488000
3021,489000
3022,490000
3023,491000
3024,492000
3025,493000
3026,494000
3027,495000
3028,496000
3029,497000
3030,498000
3031,499000
3032,500000
3033,501000
3034,502000
3035,503000
3036,504000
3037,505000
3038,467000
3039,468000
3040,469000
3041,470000
3042,471000
3043,472000
3044,473000
3045,474000
3046,475000
3047,476000
3048,477000
3049,478000
3050,479000
3051,480000
3052,481000
3053,482000
3054,483000
3055,484000
3056,485000
3057,486000
3058,487000
3059,488000
3060,489000
3061,490000
3062,491000
3063,492000
3064,493000
3065,494000
3066,495000
3067,496000
3068,497000
3069,498000
3070,499000
3071,500000
3072,501000
3073,502000
3074,503000
3075,504000
3076,505000
3077,809000
3078,467000
3079,468000
3080,469000
3081,470000
3082,471000
3083,472000
3084,473000
3085,474000
3086,475000
3087,476000
3088,477000
3089,478000
3090,479000
3091,480000
3092,481000
3093,482000
3094,483000
3095,484000
3096,485000
3097,486000
3098,487000
3099,488000
3100,489000
3101,490000
3102,491000
3103,492000
3104,493000
3105,494000
3106,495000
3107,496000
3108,497000
3109,498000
3110,499000
3111,500000
3112,501000
3113,502000
3114,503000
3115,504000
3116,505000
3117,506000
3118,807000
3119,808000
3120,809000
3121,467000
3122,468000
3123,469000
3124,470000
3125,471000
3126,472000
3127,473000
3128,474000
3129,475000
3130,476000
3131,477000
3132,478000
3133,479000
3134,480000
3135,481000
3136,482000
3137,483000
3138,484000
3139,485000
3140,486000
3141,487000
3142,488000
3143,489000
3144,490000
3145,491000
3146,492000
3147,493000
3148,494000
3149,495000
3150,496000
3151,497000
3152,498000
3153,499000
3154,500000
3155,501000
3156,502000
3157,503000
3158,504000
3159,505000
3160,506000
3161,807000
3162,808000
3163,809000
3164,467000
3165,468000
3166,469000
3167,470000
3168,471000
3169,472000
3170,473000
3171,474000
3172,475000
3173,476000
3174,477000
3175,478000
3176,479000
3177,480000
3178,481000
3179,482000
3180,483000
3181,484000
3182,485000
3183,486000
3184,487000
3185,488000
3186,489000
3187,490000
3188,491000
3189,492000
3190,493000
3191,494000
3192,495000
3193,496000
3194,497000
3195,498000
3196,499000
3197,500000
3198,501000
3199,502000
3200,503000
3201,504000
3202,505000
3203,506000
3204,803000
3205,808000
3206,809000
3207,467000
3208,468000
3209,469000
3210,470000
3211,471000
3212,472000
3213,473000
3214,474000
3215,475000
3216,476000
3217,477000
3218,478000
3219,479000
3220,480000
3221,481000
3222,482000
3223,483000
3224,484000
3225,485000
3226,486000
3227,487000
3228,488000
3229,489000
3230,490000
3231,491000
3232,492000
3233,493000
3234,494000
3235,495000
3236,496000
3237,497000
3238,498000
3239,499000
3240,500000
3241,501000
3242,502000
3243,503000
3244,504000
3245,505000
3246,506000
3247,801000
3248,802000
3249,803000
3250,804000
3251,805000
3252,806000
3253,807000
3254,808000
3255,809000
3256,467000
3257,468000
3258,469000
3259,470000
3260,471000
3261,472000
3262,473000
3263,474000
3264,475000
3265,476000
3266,477000
3267,478000
3268,479000
3269,480000
3270,481000
3271,482000
3272,483000
3273,484000
3274,485000
3275,486000
3276,487000
3277,488000
3278,489000
3279,490000
3280,491000
3281,492000
3282,493000
3283,494000
3284,495000
3285,496000
3286,497000
3287,498000
3288,499000
3289,500000
3290,501000
3291,502000
3292,801000
3293,802000
3294,803000
3295,804000
3296,805000
3297,806000
3298,807000
3299,808000
3300,809000
3301,467000
3302,468000
3303,469000
3304,470000
3305,471000
3306,472000
3307,473000
3308,474000
3309,475000
3310,476000
3311,477000
3312,478000
3313,479000
3314,480000
3315,481000
3316,482000
3317,483000
3318,484000
3319,485000
3320,486000
3321,487000
3322,488000
3323,489000
3324,490000
3325,491000
3326,492000
3327,493000
3328,494000
3329,495000
3330,496000
3331,497000
3332,498000
3333,499000
3334,500000
3335,501000
3336,502000
3337,799000
3338,800000
3339,801000
3340,802000
3341,803000
3342,804000
3343,805000
3344,806000
3345,807000
3346,808000
3347,809000
3348,467000
3349,468000
3350,469000
3351,470000
3352,471000
3353,472000
3354,473000
3355,474000
3356,475000
3357,476000
3358,477000
3359,478000
3360,479000
3361,480000
3362,481000
3363,482000
3364,483000
3365,484000
3366,485000
3367,486000
3368,487000
3369,488000
3370,489000
3371,490000
3372,491000
3373,492000
3374,493000
3375,494000
3376,495000
3377,496000
3378,497000
3379,498000
3380,499000
3381,500000
3382,501000
3383,502000
3384,503000
3385,791000
3386,792000
3387,794000
3388,795000
3389,796000
3390,797000
3391,798000
3392,799000
3393,800000
3394,801000
3395,802000
3396,803000
3397,804000
3398,805000
3399,806000
3400,807000
3401,808000
3402,809000
3403,467000
3404,468000
3405,469000
3406,470000
3407,471000
3408,472000
3409,473000
3410,474000
3411,475000
3412,476000
3413,477000
3414,478000
3415,479000
3416,480000
3417,481000
3418,482000
3419,483000
3420,484000
3421,485000
3422,486000
3423,487000
3424,488000
3425,489000
3426,490000
3427,491000
3428,492000
3429,493000
3430,494000
3431,495000
3432,496000
3433,497000
3434,498000
3435,499000
3436,500000
3437,501000
3438,502000
3439,787000
3440,788000
3441,789000
3442,790000
3443,791000
3444,792000
3445,793000
3446,794000
3447,795000
3448,796000
3449,797000
3450,798000
3451,799000
3452,800000
3453,801000
3454,802000
3455,803000
3456,804000
3457,805000
3458,806000
3459,807000
3460,808000
3461,809000
3462,467000
3463,468000
3464,469000
3465,470000
3466,471000
3467,472000
3468,473000
3469,474000
3470,475000
3471,476000
3472,477000
3473,478000
3474,479000
3475,480000
3476,481000
3477,482000
3478,483000
3479,484000
3480,485000
3481,486000
3482,487000
3483,488000
3484,489000
3485,490000
3486,491000
3487,492000
3488,493000
3489,494000
3490,495000
3491,496000
3492,497000
3493,498000
3494,499000
3495,500000
3496,501000
3497,502000
3498,787000
3499,788000
3500,789000
3501,790000
3502,791000
3503,792000
3504,793000
3505,794000
3506,795000
3507,796000
3508,797000
3509,798000
3510,799000
3511,800000
3512,801000
3513,802000
3514,803000
3515,804000
3516,805000
3517,806000
3518,807000
3519,808000
3520,809000
3521,467000
3522,468000
3523,469000
3524,470000
3525,471000
3526,472000
3527,473000
3528,474000
3529,475000
3530,476000
3531,477000
3532,478000
3533,479000
3534,480000
3535,481000
3536,482000
3537,483000
3538,484000
3539,485000
3540,486000
3541,487000
3542,488000
3543,489000
3544,490000
3545,491000
3546,492000
3547,493000
3548,494000
3549,495000
3550,496000
3551,497000
3552,498000
3553,499000
3554,500000
3555,501000
3556,502000
3557,503000
3558,787000
3559,788000
3560,789000
3561,790000
3562,791000
3563,792000
3564,793000
3565,794000
3566,795000
3567,796000
3568,797000
3569,798000
3570,799000
3571,800000
3572,801000
3573,802000
3574,803000
3575,804000
3576,805000
3577,806000
3578,807000
3579,808000
3580,809000
3581,467000
3582,468000
3583,469000
3584,470000
3585,471000
3586,472000
3587,473000
3588,474000
3589,475000
3590,476000
3591,477000
3592,478000
3593,479000
3594,480000
3595,481000
3596,482000
3597,483000
3598,484000
3599,485000
3600,486000
3601,487000
3602,488000
3603,489000
3604,490000
3605,491000
3606,492000
3607,493000
3608,494000
3609,495000
3610,496000
3611,497000
3612,498000
3613,499000
3614,500000
3615,501000
3616,502000
3617,503000
3618,787000
3619,788000
3620,789000
3621,790000
3622,791000
3623,792000
3624,793000
3625,794000
3626,795000
3627,796000
3628,797000
3629,798000
3630,799000
3631,800000
3632,801000
3633,802000
3634,803000
3635,804000
3636,805000
3637,806000
3638,807000
3639,808000
3640,809000
3641,467000
3642,468000
3643,469000
3644,470000
3645,471000
3646,472000
3647,473000
3648,474000
3649,475000
3650,476000
3651,477000
3652,478000
3653,479000
3654,480000
3655,481000
3656,482000
3657,483000
3658,484000
3659,485000
3660,486000
3661,487000
3662,488000
3663,489000
3664,490000
3665,491000
3666,492000
3667,493000
3668,494000
3669,495000
3670,496000
3671,497000
3672,498000
3673,499000
3674,500000
3675,501000
3676,502000
3677,503000
3678,504000
3679,787000
3680,788000
3681,789000
3682,790000
3683,791000
3684,792000
3685,793000
3686,794000
3687,795000
3688,796000
3689,797000
3690,798000
3691,799000
3692,800000
3693,801000
3694,802000
3695,803000
3696,804000
3697,805000
3698,806000
3699,807000
3700,808000
3701,809000
3702,467000
3703,468000
3704,469000
3705,470000
3706,471000
3707,472000
3708,473000
3709,474000
3710,475000
3711,476000
3712,477000
3713,478000
3714,479000
3715,480000
3716,481000
3717,482000
3718,483000
3719,484000
3720,485000
3721,486000
3722,487000
3723,488000
3724,489000
3725,490000
3726,491000
3727,492000
3728,493000
3729,494000
3730,495000
3731,496000
3732,497000
3733,498000
3734,499000
3735,500000
3736,501000
3737,502000
3738,503000
3739,504000
3740,505000
3741,506000
3742,507000
3743,508000
3744,509000
3745,510000
3746,511000
3747,512000
3748,787000
3749,788000
3750,789000
3751,790000
3752,791000
3753,792000
3754,793000
3755,794000
3756,795000
3757,796000
3758,797000
3759,798000
3760,799000
3761,800000
3762,801000
3763,802000
3764,803000
3765,804000
3766,805000
3767,806000
3768,807000
3769,808000
3770,809000
3771,467000
3772,468000
3773,469000
3774,470000
3775,471000
3776,472000
3777,473000
3778,474000
3779,475000
3780,476000
3781,477000
3782,478000
3783,479000
3784,480000
3785,481000
3786,482000
3787,483000
3788,484000
3789,485000
3790,486000
3791,487000
3792,488000
3793,489000
3794,490000
3795,491000
3796,492000
3797,493000
3798,494000
3799,495000
3800,496000
3801,497000
3802,498000
3803,499000
3804,500000
3805,501000
3806,502000
3807,503000
3808,504000
3809,505000
3810,506000
3811,507000
3812,508000
3813,509000
3814,510000
3815,511000
3816,512000
3817,513000
3818,514000
3819,777000
3820,778000
3821,783000
3822,784000
3823,786000
3824,787000
3825,788000
3826,789000
3827,790000
3828,791000
3829,792000
3830,793000
3831,794000
3832,795000
3833,796000
3834,797000
3835,798000
3836,799000
3837,800000
3838,801000
3839,802000
3840,803000
3841,804000
3842,805000
3843,806000
3844,807000
3845,808000
3846,809000
3847,467000
3848,468000
3849,469000
3850,470000
3851,471000
3852,472000
3853,473000
3854,474000
3855,475000
3856,476000
3857,477000
3858,478000
3859,479000
3860,480000
3861,481000
3862,482000
3863,483000
3864,484000
3865,485000
3866,486000
3867,487000
3868,488000
3869,489000
3870,490000
3871,491000
3872,492000
3873,493000
3874,494000
3875,495000
3876,496000
3877,497000
3878,498000
3879,499000
3880,500000
3881,501000
3882,502000
3883,503000
3884,504000
3885,505000
3886,506000
3887,507000
3888,508000
3889,509000
3890,510000
3891,511000
3892,512000
3893,513000
3894,514000
3895,515000
3896,516000
3897,777000
3898,778000
3899,779000
3900,782000
3901,783000
3902,784000
3903,785000
3904,786000
3905,787000
3906,788000
3907,789000
3908,790000
3909,791000
3910,792000
3911,793000
3912,794000
3913,795000
3914,796000
3915,797000
3916,798000
3917,799000
3918,800000
3919,801000
3920,802000
3921,803000
3922,804000
3923,805000
3924,806000
3925,807000
3926,808000
3927,809000
3928,467000
3929,468000
3930,469000
3931,470000
3932,471000
3933,472000
3934,473000
3935,474000
3936,475000
3937,476000
3938,477000
3939,478000
3940,479000
3941,480000
3942,481000
3943,482000
3944,483000
3945,484000
3946,485000
3947,486000
3948,487000
3949,488000
3950,489000
3951,490000
3952,491000
3953,492000
3954,493000
3955,494000
3956,495000
3957,496000
3958,497000
3959,498000
3960,499000
3961,500000
3962,501000
3963,502000
3964,503000
3965,504000
3966,505000
3967,506000
3968,507000
3969,508000
3970,509000
3971,510000
3972,511000
3973,512000
3974,513000
3975,514000
3976,515000
3977,516000
3978,777000
3979,778000
3980,779000
3981,780000
3982,781000
3983,782000
3984,783000
3985,784000
3986,785000
3987,786000
3988,787000
3989,788000
3990,789000
3991,790000
3992,791000
3993,792000
3994,793000
3995,794000
3996,795000
3997,796000
3998,797000
3999,798000
4000,799000
4001,800000
4002,801000
4003,802000
4004,803000
4005,804000
4006,805000
4007,806000
4008,807000
4009,808000
4010,809000
4011,467000
4012,468000
4013,469000
4014,470000
4015,471000
4016,472000
4017,473000
4018,474000
4019,475000
4020,476000
4021,477000
4022,478000
4023,479000
4024,480000
4025,481000
4026,482000
4027,483000
4028,484000
4029,485000
4030,486000
4031,487000
4032,488000
4033,489000
4034,490000
4035,491000
4036,492000
4037,493000
4038,494000
4039,495000
4040,496000
4041,497000
4042,498000
4043,499000
4044,500000
4045,501000
4046,502000
4047,503000
4048,504000
4049,505000
4050,506000
4051,507000
4052,508000
4053,509000
4054,510000
4055,511000
4056,512000
4057,513000
4058,514000
4059,515000
4060,516000
4061,517000
4062,776000
4063,777000
4064,778000
4065,779000
4066,780000
4067,781000
4068,782000
4069,783000
4070,784000
4071,785000
4072,786000
4073,787000
4074,788000
4075,789000
4076,790000
4077,791000
4078,792000
4079,793000
4080,794000
4081,795000
4082,796000
4083,797000
4084,798000
4085,799000
4086,800000
4087,801000
4088,802000
4089,803000
4090,804000
4091,805000
4092,806000
4093,807000
4094,808000
4095,809000
4096,467000
4097,468000
4098,469000
4099,470000
4100,471000
4101,472000
4102,473000
4103,474000
4104,475000
4105,476000
4106,477000
4107,478000
4108,479000
4109,480000
4110,481000
4111,482000
4112,483000
4113,484000
4114,485000
4115,486000
4116,487000
4117,488000
4118,489000
4119,490000
4120,491000
4121,492000
4122,493000
4123,494000
4124,495000
4125,496000
4126,497000
4127,498000
4128,499000
4129,500000
4130,501000
4131,502000
4132,503000
4133,504000
4134,505000
4135,506000
4136,507000
4137,508000
4138,509000
4139,510000
4140,511000
4141,512000
4142,513000
4143,514000
4144,515000
4145,516000
4146,517000
4147,518000
4148,776000
4149,777000
4150,778000
4151,779000
4152,780000
4153,781000
4154,782000
4155,783000
4156,784000
4157,785000
4158,786000
4159,787000
4160,788000
4161,789000
4162,790000
4163,791000
4164,792000
4165,793000
4166,794000
4167,795000
4168,796000
4169,797000
4170,798000
4171,799000
4172,800000
4173,801000
4174,802000
4175,803000
4176,804000
4177,805000
4178,806000
4179,807000
4180,808000
4181,809000
4182,467000
4183,468000
4184,469000
4185,470000
4186,471000
4187,472000
4188,473000
4189,474000
4190,475000
4191,476000
4192,477000
4193,478000
4194,479000
4195,480000
4196,481000
4197,482000
4198,483000
4199,484000
4200,485000
4201,486000
4202,487000
4203,488000
4204,489000
4205,490000
4206,491000
4207,492000
4208,493000
4209,494000
4210,495000
4211,496000
4212,497000
4213,498000
4214,499000
4215,500000
4216,501000
4217,502000
4218,503000
4219,504000
4220,505000
4221,506000
4222,507000
4223,508000
4224,509000
4225,510000
4226,511000
4227,512000
4228,513000
4229,514000
4230,515000
4231,516000
4232,517000
4233,518000
4234,519000
4235,772000
4236,774000
4237,775000
4238,776000
4239,777000
4240,778000
4241,779000
4242,780000
4243,781000
4244,782000
4245,783000
4246,784000
4247,785000
4248,786000
4249,787000
4250,788000
4251,789000
4252,790000
4253,791000
4254,792000
4255,793000
4256,794000
4257,795000
4258,796000
4259,797000
4260,798000
4261,799000
4262,800000
4263,801000
4264,802000
4265,803000
4266,804000
4267,805000
4268,806000
4269,807000
4270,808000
4271,809000
4272,467000
4273,468000
4274,469000
4275,470000
4276,471000
4277,472000
4278,473000
4279,474000
4280,475000
4281,476000
4282,477000
4283,478000
4284,479000
4285,480000
4286,481000
4287,482000
4288,483000
4289,484000
4290,485000
4291,486000
4292,487000
4293,488000
4294,489000
4295,490000
4296,491000
4297,492000
4298,493000
4299,494000
4300,495000
4301,496000
4302,497000
4303,498000
4304,499000
4305,500000
4306,501000
4307,502000
4308,503000
4309,504000
4310,505000
4311,506000
4312,507000
4313,508000
4314,509000
4315,510000
4316,511000
4317,512000
4318,513000
4319,514000
4320,515000
4321,516000
4322,517000
4323,518000
4324,519000
4325,772000
4326,773000
4327,774000
4328,775000
4329,776000
4330,777000
4331,778000
4332,779000
4333,780000
4334,781000
4335,782000
4336,783000
4337,784000
4338,785000
4339,786000
4340,787000
4341,788000
4342,789000
4343,790000
4344,791000
4345,792000
4346,793000
4347,794000
4348,795000
4349,796000
4350,797000
4351,798000
4352,799000
4353,800000
4354,801000
4355,802000
4356,803000
4357,804000
4358,805000
4359,806000
4360,807000
4361,808000
4362,809000
4363,467000
4364,468000
4365,469000
4366,470000
4367,471000
4368,472000
4369,473000
4370,474000
4371,475000
4372,476000
4373,477000
4374,478000
4375,479000
4376,480000
4377,481000
4378,482000
4379,483000
4380,484000
4381,485000
4382,486000
4383,487000
4384,488000
4385,489000
4386,490000
4387,491000
4388,492000
4389,493000
4390,494000
4391,495000
4392,496000
4393,497000
4394,498000
4395,499000
4396,500000
4397,501000
4398,502000
4399,503000
4400,504000
4401,505000
4402,506000
4403,507000
4404,508000
4405,509000
4406,510000
4407,511000
4408,512000
4409,513000
4410,514000
4411,515000
4412,516000
4413,517000
4414,518000
4415,519000
4416,520000
4417,771000
4418,772000
4419,773000
4420,774000
4421,775000
4422,776000
4423,777000
4424,778000
4425,779000
4426,780000
4427,781000
4428,782000
4429,783000
4430,784000
4431,785000
4432,786000
4433,787000
4434,788000
4435,789000
4436,790000
4437,791000
4438,792000
4439,793000
4440,794000
4441,795000
4442,796000
4443,797000
4444,798000
4445,799000
4446,800000
4447,801000
4448,802000
4449,803000
4450,804000
4451,805000
4452,806000
4453,807000
4454,808000
4455,809000
4456,467000
4457,468000
4458,469000
4459,470000
4460,471000
4461,472000
4462,473000
4463,474000
4464,475000
4465,476000
4466,477000
4467,478000
4468,479000
4469,480000
4470,481000
4471,482000
4472,483000
4473,484000
4474,485000
4475,486000
4476,487000
4477,488000
4478,489000
4479,490000
4480,491000
4481,492000
4482,493000
4483,494000
4484,495000
4485,496000
4486,497000
4487,498000
4488,499000
4489,500000
4490,501000
4491,502000
4492,503000
4493,504000
4494,505000
4495,506000
4496,507000
4497,508000
4498,509000
4499,510000
4500,511000
4501,512000
4502,513000
4503,514000
4504,515000
4505,516000
4506,517000
4507,518000
4508,519000
4509,754000
4510,760000
4511,761000
4512,762000
4513,763000
4514,764000
4515,770000
4516,771000
4517,772000
4518,773000
4519,774000
4520,775000
4521,776000
4522,777000
4523,778000
4524,779000
4525,780000
4526,781000
4527,782000
4528,783000
4529,784000
4530,785000
4531,786000
4532,787000
4533,788000
4534,789000
4535,790000
4536,791000
4537,792000
4538,793000
4539,794000
4540,795000
4541,796000
4542,797000
4543,798000
4544,799000
4545,800000
4546,801000
4547,802000
4548,803000
4549,804000
4550,805000
4551,806000
4552,807000
4553,808000
4554,809000
4555,467000
4556,468000
4557,469000
4558,470000
4559,471000
4560,472000
4561,473000
4562,474000
4563,475000
4564,476000
4565,477000
4566,478000
4567,479000
4568,480000
4569,481000
4570,482000
4571,483000
4572,484000
4573,485000
4574,486000
4575,487000
4576,488000
4577,489000
4578,490000
4579,491000
4580,492000
4581,493000
4582,494000
4583,495000
4584,496000
4585,497000
4586,498000
4587,499000
4588,500000
4589,501000
4590,502000
4591,503000
4592,504000
4593,505000
4594,506000
4595,507000
4596,508000
4597,509000
4598,510000
4599,511000
4600,512000
4601,513000
4602,514000
4603,515000
4604,516000
4605,517000
4606,754000
4607,757000
4608,758000
4609,759000
4610,760000
4611,761000
4612,762000
4613,763000
4614,764000
4615,765000
4616,766000
4617,768000
4618,769000
4619,770000
4620,771000
4621,772000
4622,773000
4623,774000
4624,775000
4625,776000
4626,777000
4627,778000
4628,779000
4629,780000
4630,781000
4631,782000
4632,783000
4633,784000
4634,785000
4635,786000
4636,787000
4637,788000
4638,789000
4639,790000
4640,791000
4641,792000
4642,793000
4643,794000
4644,795000
4645,796000
4646,797000
4647,798000
4648,799000
4649,800000
4650,801000
4651,802000
4652,803000
4653,804000
4654,805000
4655,806000
4656,807000
4657,808000
4658,809000
4659,467000
4660,468000
4661,469000
4662,470000
4663,471000
4664,472000
4665,473000
4666,474000
4667,475000
4668,476000
4669,477000
4670,478000
4671,479000
4672,480000
4673,481000
4674,482000
4675,483000
4676,484000
4677,485000
4678,486000
4679,487000
4680,488000
4681,489000
4682,490000
4683,491000
4684,492000
4685,493000
4686,494000
4687,495000
4688,496000
4689,497000
4690,498000
4691,499000
4692,500000
4693,501000
4694,502000
4695,503000
4696,504000
4697,505000
4698,506000
4699,507000
4700,508000
4701,509000
4702,510000
4703,511000
4704,512000
4705,513000
4706,514000
4707,515000
4708,516000
4709,517000
4710,746000
4711,748000
4712,749000
4713,753000
4714,754000
4715,755000
4716,756000
4717,757000
4718,758000
4719,759000
4720,760000
4721,761000
4722,762000
4723,763000
4724,764000
4725,765000
4726,766000
4727,767000
4728,768000
4729,769000
4730,770000
4731,771000
4732,772000
4733,773000
4734,774000
4735,775000
4736,776000
4737,777000
4738,778000
4739,779000
4740,780000
4741,781000
4742,782000
4743,783000
4744,784000
4745,785000
4746,786000
4747,787000
4748,788000
4749,789000
4750,790000
4751,791000
4752,792000
4753,793000
4754,794000
4755,795000
4756,796000
4757,797000
4758,798000
4759,799000
4760,800000
4761,801000
4762,802000
4763,803000
4764,804000
4765,805000
4766,806000
4767,807000
4768,808000
4769,809000
4770,467000
4771,468000
4772,469000
4773,470000
4774,471000
4775,472000
4776,473000
4777,474000
4778,475000
4779,476000
4780,477000
4781,478000
4782,479000
4783,480000
4784,481000
4785,482000
4786,483000
4787,484000
4788,485000
4789,486000
4790,487000
4791,488000
4792,489000
4793,490000
4794,491000
4795,492000
4796,493000
4797,494000
4798,495000
4799,496000
4800,497000
4801,498000
4802,499000
4803,500000
4804,501000
4805,502000
4806,503000
4807,504000
4808,505000
4809,506000
4810,507000
4811,508000
4812,509000
4813,510000
4814,511000
4815,512000
4816,513000
4817,514000
4818,515000
4819,516000
4820,517000
4821,518000
4822,519000
4823,520000
4824,521000
4825,744000
4826,745000
4827,746000
